,CBSA,commuteBuffCount,workingPop,commutePercent,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,POPESTIMATE,NPOPCHG_,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG,RBIRTHSw,RDEATHSw,RNATURALINCw,RINTERNATIONALMIGw,RDOMESTICMIGw,RNETMIGw,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,Total_Population,Total_Male_Pop,Total_Female_Pop,Median_Age,M_Median_Age,F_Median_Age,Race_white,Race_black,Race_Am_Indian,Race_Asian,Race_Pac_Isl,Median_Income,Less_High,High_Equiv,College_Assoc_Equiv,Bachelors,Grad_Prof,Ag_For_Fish_Hunt_Mine,Construction,Manufacturing,Wholesale,Retail,Trans_Ware_Util,Information,Fin_Insur_Real,Fin_Insur,Real_Rental,Prof_Sci_Tech,Mngmt_Enter,Admin_WstMngmt,Ed_Servc,Hlthcr_Social,Arts_Entr_Rec,Accom_Food_Srvc,Other_Servc,Public_admin,Num_Total_Worker,Num_Comp_Info_Res,Num_Soft_Dev,Num_Comp_Sys_Analyst,Num_Info_Sec_Analyst,Num_Comp_Programmer,Num_Soft_Qual,Num_Web_Dev,Sal_Avg_Occ,Avg_Comp_EngSci,Avg_Mngmt_Bus_Fin,Education_Pop,Less_High_pct,High_Equiv_pct,College_Assoc_Equiv_pct,Bachelors_pct,Grad_Prof_pct,Bach_and_Above_pct,Computer_Total
RINTERNATIONALMIGw,-0.023767362899206567,0.18482322966308334,0.19421135690940042,0.13424698453438175,0.1016868552701918,0.08231415103267078,0.0373097792519224,-0.045223892742471614,-0.04859089637247483,-0.036936508202216306,0.003940336358279171,0.010752316316564028,-0.0393620967843102,-0.037718754572235134,-0.003789306892220309,0.12044493304692647,-0.0547335540667606,0.12666207739114993,-0.03246715106200581,0.19471186182790426,0.161847876220224,0.19030136741433867,0.18518472024201635,0.1834808175792639,0.3301184183865962,-0.06471461478785742,0.060766111224115786,-0.023467274728038466,0.20148478060790118,0.020065586799285134,-0.34179289575394406,0.23851815753997424,0.9383339469802219,-0.08324233750814575,0.027598740961252904,0.028917993722130296,-0.38264840494591934,0.26656079031170327,1.0,-0.12172827080130881,0.016455541570920832,0.10223213760368399,0.15452619569714215,0.15233221514899095,0.20734027761475674,0.21037125640304344,0.002385394304937214,0.14041484915553565,0.07629060787525302,0.13749371244887962,0.1926887300900426,0.1929844328073315,0.19238047299513578,-0.206620794992405,-0.19668304753311666,-0.21451681997651353,0.20222790561677337,0.19420358564144405,0.07732982175192951,0.15030410897348598,0.09410598607628032,0.22141679742832654,0.17321577004687902,0.17332480347904675,0.1759897327684126,0.1724544183243662,0.17880897216304675,-0.026241719710847298,0.06310963710857395,0.16169670164574398,0.1320453261671715,0.03580158939435965,-0.0399241172085587,0.056160570259085975,0.15454726310474143,0.17726760263591249,0.0013488075441724738,0.11825428663107465,0.09450745274257896,0.06660484653762098,0.03024382554449272,0.08732397822607949,0.006552419655425589,0.12773622051118577,0.13323172938489655,0.14221933026243497,,,,,,,,,0.19402117747041078,0.07099216520466148,0.10685493501313874,0.17590472843310578,0.030868094319275192,0.06542998622658383,0.04245269103894669,-0.09655945162009595,-0.005807172756645745,-0.06597488654089856,
RDOMESTICMIGw,-0.018594139477159703,-0.020027363926223053,-0.0043055513609539095,0.10957780598494694,0.0581068045236071,0.11243910526948842,-0.061156711144960185,-0.05254390190079772,-0.0596593998136942,-0.0003497011162730611,-0.020539984224412944,-0.04678721029812526,-0.06929229968703783,-0.08341799754254577,-0.060424498512578625,-0.054721385397439204,-0.034490704236807494,0.06292335575272957,0.042689318766014867,0.0005270468875128221,0.2578362736265403,-0.0020705116194791547,0.008902258046934012,-0.020295251810161726,-0.025717336766179825,0.2564305324416588,0.27988970862454443,-0.07445587501332133,-0.026399567904061137,-0.19081195040002188,0.10460711736537072,-0.1823186315605652,-0.1286866726474391,0.9575263209341698,0.9481951453768229,-0.1801694584398734,0.08361459381687951,-0.15945325280075204,-0.12172827080130881,1.0,0.9904259637100266,0.06822316183714441,0.052289657919772144,0.10748285353899142,0.008915777396874726,0.011258503050367534,0.3431251918386063,0.13748682211696356,0.31344586868861685,0.31773963610369904,-0.003194007223289175,-0.002942416356927908,-0.0034339426806185044,0.29835488915670877,0.3130118944359192,0.28014714528573653,0.01499699085015283,-0.015298893940306636,0.01617417523992682,-0.05226583813173371,-0.03165262564687158,0.011437141084564425,0.017320482938582127,0.009335376260421177,0.010501765963475577,0.007587449811251223,0.0032418251992962126,0.008288650738435092,-0.01964254173565357,0.04742096761458452,0.06904920269069792,0.09964059567053862,0.04470682280269925,0.02444709657741372,0.04536509289390576,0.07949986727640423,0.05443258795252303,0.07381621317965521,0.06306445391632116,0.07492219615369891,0.03065046900642012,0.15566307992655706,0.07489134567167886,0.1744417733584436,0.025932891669683125,0.07580271128055699,,,,,,,,,0.0711842141963191,0.13579910569860304,0.133505710228714,0.00814790229368762,0.04137090616733258,0.00971275509828793,0.03615683212408559,0.008516540978183381,-0.05615602148525671,-0.04670922764960472,
RNETMIGw,-0.0220364613728387,0.005530389721258859,0.022673542851328228,0.1290548091706427,0.07258346446377426,0.12468663379568136,-0.05651203356659101,-0.059198124699401465,-0.06683494659006513,-0.005440323963394162,-0.020163318305500066,-0.045684476449869935,-0.07527452635173616,-0.08928808819097021,-0.06143506663100994,-0.03857327251747406,-0.042308844942361805,0.0808791594807712,0.03856235236683275,0.027611298743093864,0.28224255263316483,0.024381224870037212,0.03472308911845485,0.005073829664379845,0.020006104717139307,0.24931633521481658,0.29039983550075343,-0.07826737071992658,0.0014285884522603994,-0.189424825798143,0.057840299004641556,-0.15048681708825246,0.0008694879443953523,0.9529924489728676,0.959008326178842,-0.17747286349727956,0.03101120528166818,-0.12355309666758085,0.016455541570920832,0.9904259637100266,1.0,0.08294336686314221,0.07416567579249495,0.12945972646632542,0.03781808567965726,0.040599590225136865,0.34602771994345555,0.15746578401178038,0.32682746088596853,0.3387984834707791,0.023581497567772305,0.023876065200596798,0.023296925026154332,0.2718128790095932,0.28795983305805173,0.2523730288947844,0.043233006810920474,0.01159825420995456,0.027048121577937474,-0.031746118035895166,-0.018797269532752254,0.04231574758527778,0.041538604777294624,0.03350992523840721,0.035055531016622156,0.031628088833150554,0.02813428494108226,0.004699942645894071,-0.011009789612598376,0.07025844060870895,0.08792677161353289,0.10535279302009408,0.039483063610747694,0.03226257642989865,0.0671931048312253,0.10390442414740562,0.05502562011461108,0.09080590786302821,0.07669483904653124,0.08473666213012501,0.03508221671151861,0.1689530635056961,0.07626705748986082,0.19349039331957624,0.04465341556931145,0.09614005803383108,,,,,,,,,0.09869214883749376,0.14669444410786686,0.14934905814776425,0.03267253037136576,0.04596833448249516,0.0188841523693662,0.04232708330080792,-0.004850226500178571,-0.0573767531369632,-0.05622854926959651,
avg_d_kbps,0.024085175762750655,0.2764091194470379,0.3243262209290777,0.3805013006312184,0.20317014235767594,-0.06686730554378013,0.3360111844700063,0.19759968784384438,0.08481229108404245,0.06469864920957062,0.02515787681361261,0.11891591612823388,0.315541891257004,0.3783190031083551,-0.03644776345639463,0.12157705054424894,0.17678810983960802,0.022447756928060402,-0.19308790185541597,0.32965062674371337,0.23419823434235423,0.32783137752708696,0.34125777674620805,0.2788021697988496,0.2402219885058732,-0.015497857324572937,0.07998933175357542,0.053657489395266114,0.35232542586051707,-0.04799238743954271,-0.13787394251380522,0.06301309421666709,0.046975107196199135,0.07813478320899216,0.08419436698877872,-0.006912013371751134,-0.17821446546883188,0.11228367795083477,0.10223213760368399,0.06822316183714441,0.08294336686314221,1.0,0.5052932714804169,0.3790168458660896,0.3107098388720138,0.3173454495781078,-0.011729091139015048,0.3707263651939869,-0.033487538212462586,0.11197515991354336,0.32714045488832044,0.32817791355890114,0.3261055779190566,-0.05505997105187746,-0.05981766675787632,-0.05549341579483705,0.3518432910787223,0.2885357504436066,0.16440955154469694,0.22509874590117224,0.18498282461477733,0.3372005339048737,0.31434562273113226,0.3198171932135238,0.32508037477549473,0.33028968682486937,0.32766179483619023,-0.04328827886688233,0.1604157868181834,0.30639172145499316,0.1834083511741204,0.16529416614001333,0.08536200695081024,0.1940714194139524,0.3340589282314833,0.31869678234785925,0.14014281248841484,0.27411650724656356,0.04886849542394855,0.1700921527697938,0.2635436687555901,0.3252780367403492,0.021542989907694998,0.1903108211756297,0.18995360409668716,0.33015358719802534,,,,,,,,,0.3284094589714409,0.2966034875097498,0.37203284611838233,0.32636055299381184,-0.1591089365889603,-0.18949884052703045,0.02298561700193507,0.16471432495131136,0.07864767680199516,0.17626171695327783,
avg_u_kbps,-0.007555293959902484,0.24920771379341228,0.27727067332951777,0.23953201128951554,0.11324845117428242,-0.09615075174305561,0.271333269263988,0.09184206918330964,0.047136095809462916,0.03803964336815,-0.014786613374429755,0.0557067138689854,0.20333856848448115,0.2346866717282761,-0.05191935919339869,0.04964279253463371,0.01495163838936094,0.11537015274083409,-0.13223335834248892,0.2849525608500342,0.24933554829892304,0.2902049309514678,0.28686314830850457,0.27232638594846137,0.2410613154275701,0.0015805606175945319,0.09966636621216553,-0.03690170847440462,0.2865096431062042,0.045614560927890214,-0.16600490006292495,0.13707879680749363,0.08838193683218065,0.08596159040529801,0.0969837234633548,0.0953974216517841,-0.2072234696396171,0.19077431369285172,0.15452619569714215,0.052289657919772144,0.07416567579249495,0.5052932714804169,1.0,0.34016001682501423,0.27868072295170965,0.2822510701009137,-0.018302188032291267,0.1342748640143353,0.001980721644931195,0.06322595850643488,0.28205521636249364,0.28185754613443464,0.2822063696072865,-0.12960414632718553,-0.12393376043219874,-0.13698895668510164,0.2927719213991765,0.30787634549792386,0.14445656543293758,0.18521005411121608,0.09689478201288557,0.16918123011318661,0.3680394832933564,0.370493841992484,0.3719299265715908,0.3709294436050054,0.3698225482131885,-0.02109337865940174,-0.0011274467338638341,0.14282425591378836,0.10545057554107683,0.04219983504787744,0.04566090332332565,0.1076114740587524,0.17490530996900092,0.1540752050967635,0.06776579766405183,0.15423651580949882,0.060167820665455646,0.025188919755702595,0.06273166659933237,0.09409222434256338,-0.03929417477161412,0.019965884591125915,0.07556645332355143,0.04633754156006058,,,,,,,,,0.11666788337821585,0.13125291965332883,0.16260533606620683,0.37171500352231945,-0.06555737633806596,-0.05573469211588028,0.04329590145894529,0.06842479043892577,0.006542267387471789,0.049001511873543284,
avg_lat_ms,-0.009787366831548159,0.7340489041494344,0.7732077301810963,0.6596809790326422,0.19911333498024222,-0.2761758554490721,0.5770116628970882,0.3843393978642085,0.23645737906928865,0.207766039998113,0.055731944717131485,0.23865502920300743,0.5029133070673276,0.46851663186084774,0.04174845492855443,0.23435473018725828,0.03507834319752022,0.09703221029151926,-0.06053594011313567,0.7772790174088224,0.5489991505757158,0.7861694761458875,0.7737715648810226,0.7433429844415688,0.572478174231104,-0.08601816393510217,0.13505020390749514,0.0631518351814836,0.7152857871669316,-0.05724137917517003,-0.16506864806264954,0.07557056759268266,0.036797037618200634,0.17580764640750174,0.18126533526453847,0.0037671833144259413,-0.22729122758412804,0.15052927084453052,0.15233221514899095,0.10748285353899142,0.12945972646632542,0.3790168458660896,0.34016001682501423,1.0,0.7750490978782011,0.7805305199415833,0.0308454736202593,0.37456258506732254,0.03404902267632988,0.1403901686631058,0.7715972976935347,0.7733292806356171,0.7698394943201706,0.0003346018208190718,0.007797716990162195,-0.010992141810810744,0.8105380769506153,0.7344823775675151,0.5176550181775295,0.5345533827800977,0.24866332734800495,0.3140971009371148,0.7721395309723829,0.7761151990824637,0.782236497445619,0.7900576831825311,0.7854471939665034,0.0019994815990623557,0.14973163926051536,0.2796303268860644,0.18829627638622845,0.19241614138065788,0.05600817756888942,0.27020728797339794,0.353849439923819,0.3118313511032427,0.21152317484499064,0.3018923109398613,0.1488254888151161,0.19504784414733659,0.2198577755830978,0.3112225007804895,0.10479821347244721,0.15224369003762303,0.14137337562730243,0.27434195062319655,,,,,,,,,0.31449521259176666,0.28959337499513094,0.3590112712768992,0.7859649853466429,-0.13331611637692528,-0.17410596286326463,-0.010388323355627263,0.1554451808552193,0.07448892105902469,0.1665903114946821,
tests,0.012174246405979952,0.9652399798193025,0.9737049453098473,0.5955632179216079,0.13935534257919732,-0.27038127153051356,0.4694480875866363,0.4484101100029166,0.33655987151029165,0.22315238089456532,0.08662012982524522,0.25518868719297927,0.475996736294262,0.3898962514352178,0.050405323594184225,0.30751404912960856,0.009254975603330821,0.062266597078341375,-0.03155199347811742,0.9729709344239181,0.30045440933479095,0.9701860163795387,0.9443648530128057,0.9349707765905994,0.8032130539863237,-0.495648183193578,-0.23505033401071077,-0.11821054127623888,0.8869954804780917,-0.014069520352101695,-0.1871290614601326,0.11575499286013126,0.1315862146372665,0.07390997394355286,0.08998463737514058,0.019240744046250507,-0.21949101275985097,0.15444645153189637,0.20734027761475674,0.008915777396874726,0.03781808567965726,0.3107098388720138,0.27868072295170965,0.7750490978782011,1.0,0.9994399381918456,-0.011257493692036135,0.3677825686784709,0.06800541069480703,0.18753887748742193,0.9717388004888492,0.9731747451260602,0.9702370755078554,-0.036528880811758424,-0.030880412759331902,-0.04466472760718634,0.9587221814183277,0.8528627882955633,0.6227694519907535,0.8810917452926752,0.3989313500614976,0.3049195995527171,0.5737865004889804,0.5800628720193278,0.594938612514033,0.6157252104239573,0.6261561244736752,-0.006051440098902676,0.13410791273551365,0.25000026738901754,0.16124660747497052,0.19486149790790397,0.038689666025655677,0.2816150606760859,0.3501964577078975,0.3252945051741409,0.1917446090019437,0.28326327774477017,0.11807402433596781,0.1674742145756066,0.21569819393181022,0.27090695877490323,0.09903969008713469,0.17942996039078302,0.11000620200739267,0.2890332717010384,,,,,,,,,0.30823820787120415,0.2729857550846293,0.3553351469996053,0.607382091876252,-0.1215896520537562,-0.18779806098457413,-0.037432929363342825,0.11818368442861393,0.10978603092909445,0.1759267836244819,
devices,0.01220557374760574,0.9669604774098665,0.9759846262023458,0.6013896044184367,0.14169962234079425,-0.2692425219328003,0.47181519498266483,0.446055457467306,0.33195627425194735,0.22045868130163448,0.08620706967755833,0.2556477911654113,0.47550960365629225,0.39146403663788853,0.03657524951580464,0.3070545681087513,0.012649378714577652,0.06093621007517024,-0.0325694493899523,0.9752076295878029,0.3071502256687274,0.9723544932378241,0.9472987001229161,0.9356809129058712,0.8078498505540502,-0.4915357353322795,-0.2285115516018393,-0.11707064877293746,0.8906771700728078,-0.015948253908818166,-0.19123589905287644,0.11736605225801319,0.13428626759796428,0.07665065766619486,0.09306275620930668,0.017970055079647745,-0.22377126397144503,0.15650013497034526,0.21037125640304344,0.011258503050367534,0.040599590225136865,0.3173454495781078,0.2822510701009137,0.7805305199415833,0.9994399381918456,1.0,-0.0091778012279661,0.37527057728480606,0.07340341798842301,0.1925081263302465,0.9738646946493239,0.9752972468935832,0.9723659265456072,-0.036124507063964494,-0.03028470360469524,-0.044471125006497754,0.962726009976647,0.8545244793901858,0.6235598532189927,0.8790044904500159,0.40161906741874503,0.31029396093590356,0.579463926260449,0.5855922464564823,0.6005802345693068,0.621417111590032,0.6319737399071846,-0.006582716710670761,0.13848384538189412,0.25372505582545113,0.16422160954223922,0.19954103112289,0.039767648466031986,0.28493155294892925,0.35535485943460365,0.33055785115341824,0.19479582023417202,0.28815324548732046,0.11918267154255137,0.17114768500266359,0.21939853240743182,0.2765643205539986,0.10083518808967644,0.18483995282772273,0.11369612503346146,0.29505927590176695,,,,,,,,,0.3140089991579651,0.2768682578990647,0.3599521601737008,0.6130986673206957,-0.12164238380844845,-0.18927370953666578,-0.03782027613031425,0.11824629296817087,0.11063066880314379,0.1767490023371461,
Annual Change (%),0.01538900257432664,-0.019361551056386626,-0.015907934702637454,0.09455471519724977,0.08832741129758924,0.08504444010598411,0.008760467329405913,-0.010031922422731909,-0.03948639786954536,-0.0024250253061301875,0.014002541347022977,0.04600894559666343,-0.03547761216820638,-0.10218777893731223,-0.09848546450081046,-0.047236161932092645,-0.08127564479038234,0.10462684452328234,0.10393558725302705,-0.013704150444309567,0.10982410547146733,-0.012142857420937255,-0.012131107891125925,-0.011180169816723415,-0.01797182505745384,0.11305196548500258,0.12070303435748304,-0.03701540653308706,-0.028620412959294232,0.01742820365387801,-0.0689955623331617,0.056003945975648395,0.015320440065290807,0.3304616057962495,0.3343845245275301,0.006266999655229299,-0.08106193419074409,0.056533483968708935,0.002385394304937214,0.3431251918386063,0.34602771994345555,-0.011729091139015048,-0.018302188032291267,0.0308454736202593,-0.011257493692036135,-0.0091778012279661,1.0,0.17165701865007132,0.3961032028003444,0.3185362060881775,-0.015534488596476055,-0.015289020229009374,-0.015766924584906708,0.03935596267271767,0.05682951117667435,0.019394520493948342,-0.0038981011420727474,-0.023265258540544807,-0.013062662032131443,-0.051138244731118186,-0.031052977115584548,-0.008798689372123993,-0.023628562865823786,-0.033611989899883433,-0.03535090951252607,-0.03638055528836633,-0.034373683134965465,-0.10351116531208762,0.01060505507507821,-0.009990809714288385,0.05021338720223327,0.07174406626264258,-0.02582138833723514,-0.022028844553464134,0.0027485300282357487,0.04597551730230591,0.028566863295746026,0.06380662189472398,0.01153764401066745,0.025998389099151656,-0.020991737762621813,0.01109362781179513,0.016471860546725347,0.10049453722685299,0.00032738970508718886,0.07155608804400496,,,,,,,,,0.02883395323184229,0.040551286699087474,0.030375252987295733,-0.03384568292101147,0.09838490469565848,0.042369890168805574,-0.01106148621849033,-0.06654107702220145,-0.04465026988460958,-0.07875899182304427,
HPI,0.07986797484709997,0.32242024205532643,0.3658143166433846,0.3804605323810393,0.250259389402727,0.01431056201043302,0.2682620876281786,0.26020514766307695,0.16208025842884585,0.10671232729414079,0.023633718090782165,0.16523601981594563,0.28331245959301765,0.19049134100481074,0.002753748098814014,0.13197116746116477,0.11294198600454478,0.06384290726500824,-0.07161474362495929,0.36249781392054353,0.16920141913844472,0.35015014168782493,0.3473905176558488,0.326447127861864,0.254780874245417,-0.10498220007518361,-0.015421198727064772,0.0483144309414432,0.37481854444066875,-0.1336949693334338,-0.4237811169197724,0.20190312411707845,0.09807686374550859,0.17096268766740028,0.18347355640681492,-0.11484064487675584,-0.4356991040769357,0.21730666611393945,0.14041484915553565,0.13748682211696356,0.15746578401178038,0.3707263651939869,0.1342748640143353,0.37456258506732254,0.3677825686784709,0.37527057728480606,0.17165701865007132,1.0,0.5367180376192441,0.5797994388566297,0.36076627573923753,0.36396840695826554,0.35765883066656134,-0.048556706413771036,-0.02512457164906483,-0.0721818502867583,0.3730655435979135,0.20702752393069876,0.29550235793397894,0.3712763105504714,0.3566594854761223,0.47923075147998084,0.21551042992424826,0.21219264550207279,0.22034031696645895,0.22723516721533285,0.23693988852910017,-0.07835842537180579,0.3776757141397792,0.3737582272579985,0.2896234415667169,0.3710424854500937,0.15205785815233375,0.3559517951840545,0.4891427876127822,0.4973393719797964,0.3367523868036355,0.45009548844382485,0.1176242839153987,0.2787553963384762,0.2789087075874838,0.5363452917090231,0.16846127052595306,0.4826421485363773,0.270408001705646,0.5905510058944224,,,,,,,,,0.5664250799326087,0.4702034730797369,0.5310123786708502,0.22625387641888173,-0.08510079519559209,-0.20282202892079693,-0.06273122690723237,0.05611757890400325,0.15296464993127867,0.1674886258981292,
